learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),member weight 1,member weight 2,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
18000.0,1.057860942,5.0154139178805044E-8,18000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,18000.0,186360.0,0.5263157894736842,0.4736842105263158,18000.0,0.0,80688.0,111892.57705495929
19000.0,1.11970892,5.3135920822744557E-8,19000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,19000.0,186360.0,0.5263157894736842,0.4736842105263158,19000.0,0.0,80688.0,111892.57705495929
20000.0,1.179001382,5.599449729577947E-8,20000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,20000.0,186360.0,0.5263157894736842,0.4736842105263158,20000.0,0.0,80688.0,111892.57705495929
21000.0,1.241941824,5.908365822744865E-8,21000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,21000.0,189720.0,0.5263157894736842,0.4736842105263158,21000.0,0.0,82368.0,114268.45583974608
22000.0,1.304969746,6.217711273872602E-8,22000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,22000.0,189720.0,0.5263157894736842,0.4736842105263158,22000.0,0.0,82368.0,114268.45583974608
23000.0,1.36847114,6.529380558704334E-8,23000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,23000.0,189720.0,0.5263157894736842,0.4736842105263158,23000.0,0.0,82368.0,114268.45583974608
24000.0,1.430425039,6.83345462980059E-8,24000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,24000.0,189720.0,0.5263157894736842,0.4736842105263158,24000.0,0.0,82368.0,114268.45583974608
25000.0,1.495986617,7.155235441851737E-8,25000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,25000.0,189720.0,0.5263157894736842,0.4736842105263158,25000.0,0.0,82368.0,114268.45583974608
26000.0,1.563991491,7.489008121623964E-8,26000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,26000.0,189720.0,0.5263157894736842,0.4736842105263158,26000.0,0.0,82368.0,114268.45583974608
27000.0,1.636296506,7.843886194297419E-8,27000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,27000.0,189720.0,0.5263157894736842,0.4736842105263158,27000.0,0.0,82368.0,114268.45583974608
28000.0,1.699860074,8.155860633471356E-8,28000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,28000.0,189720.0,0.5263157894736842,0.4736842105263158,28000.0,0.0,82368.0,114268.45583974608
29000.0,1.762229878,8.461975995407746E-8,29000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,29000.0,189720.0,0.5263157894736842,0.4736842105263158,29000.0,0.0,82368.0,114268.45583974608
