learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
400000.0,71.167139866,2.0470037990763535E-5,400000.0,1.0,1.0,1.0,?,0.4862986298629863,1.7976931348623157E308,?,1.0,1.0,400000.0,2491992.0
401000.0,71.475026814,2.0668795483404953E-5,401000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,401000.0,2495368.0
402000.0,71.720216436,2.08272753876584E-5,402000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,402000.0,2498472.0
403000.0,71.969834255,2.0989008043308683E-5,403000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,403000.0,2504520.0
404000.0,72.244133228,2.116695524223657E-5,404000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,404000.0,2507664.0
405000.0,72.557618585,2.1370310374615224E-5,405000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,405000.0,2507496.0
406000.0,72.883131881,2.1581974533377023E-5,406000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,406000.0,2513512.0
407000.0,73.19608453,2.1785499015297277E-5,407000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,407000.0,2513856.0
408000.0,73.488378268,2.1975740699609055E-5,408000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,408000.0,2515872.0
409000.0,73.798050868,2.2178069683421336E-5,409000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,409000.0,2525560.0
410000.0,74.108589556,2.2380964538107993E-5,410000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,410000.0,2525560.0
411000.0,74.442078184,2.2600308981944726E-5,411000.0,0.9955995599559956,2.6421473821780506E-4,0.9999,0.0,1.0,9999.0,0.0,1.0,0.9815446789402805,411000.0,2542424.0
412000.0,74.689630951,2.276510615540109E-5,412000.0,0.9970494098819764,0.01935187304693753,0.9998,0.0,1.0,4999.0,0.0,1.0,0.9630161579892318,412000.0,2573264.0
413000.0,74.942642785,2.2934171580018356E-5,413000.0,0.9970494098819764,0.019351719228044684,0.9998,0.0,1.0,4999.0,0.0,1.0,0.9629263913824102,413000.0,2582952.0
414000.0,75.149268932,2.307224369194466E-5,414000.0,0.9970994198839768,0.019351235684358592,0.9998,0.0,1.0,4999.0,0.0,1.0,0.9628366247755875,414000.0,2582992.0
415000.0,75.3642747,2.3216074996753002E-5,415000.0,0.996749349869974,0.019350648394439562,0.9998,0.0,1.0,4999.0,0.0,1.0,0.9627468581687655,415000.0,2585864.0
416000.0,75.644422868,2.3403496454178324E-5,416000.0,0.9970494098819764,0.01935309927346507,0.9998,0.0,1.0,4999.0,0.0,1.0,0.9626570915619428,416000.0,2586032.0
417000.0,75.879598276,2.3560830760637022E-5,417000.0,0.9971994398879775,0.01935372080212938,0.9998,0.0,1.0,4999.0,0.0,1.0,0.9625673249551212,417000.0,2586032.0
418000.0,76.138251943,2.37338925597124E-5,418000.0,0.9966493298659732,0.019353158192666697,0.9998,0.0,1.0,4999.0,0.0,1.0,0.9624775583482985,418000.0,2586336.0
419000.0,76.43210734,2.3930507377753353E-5,419000.0,0.9966993398679735,0.01935462090024398,0.9998,0.0,1.0,4999.0,0.0,1.0,0.962387791741476,419000.0,2586336.0
420000.0,76.672262426,2.4091758130266268E-5,420000.0,0.9961492298459692,0.0193524617674794,0.9998,0.0,1.0,4999.0,0.0,1.0,0.9622980251346542,420000.0,2595448.0
