learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),member weight 1,member weight 2,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
34000.0,2.656572108,3.019588336422894E-7,34000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,34000.0,488680.0,0.1861766733807462,0.8138233266192538,34000.0,0.0,229512.0,1912.0167363284245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35000.0,2.756960125,3.1465007402424593E-7,35000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,35000.0,488680.0,0.1861766733807462,0.8138233266192538,35000.0,0.0,229512.0,1912.0167363284245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36000.0,2.860467906,3.277447180433923E-7,36000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,36000.0,489016.0,0.1861766733807462,0.8138233266192538,36000.0,0.0,229680.0,1674.4288578497446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37000.0,2.927059137,3.361690940305632E-7,37000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,37000.0,489016.0,0.1861766733807462,0.8138233266192538,37000.0,0.0,229680.0,1674.4288578497446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38000.0,3.014486747,3.473676937716537E-7,38000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,38000.0,495128.0,0.1861766733807462,0.8138233266192538,38000.0,0.0,232736.0,5996.265504461923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39000.0,3.116266361,3.6040464124155127E-7,39000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,39000.0,495128.0,0.1861766733807462,0.8138233266192538,39000.0,0.0,232736.0,5996.265504461923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40000.0,3.205723327,3.7186318112713593E-7,40000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,40000.0,495128.0,0.1861766733807462,0.8138233266192538,40000.0,0.0,232736.0,5996.265504461923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41000.0,3.340549865,3.9130625421213193E-7,41000.0,0.9984998499849985,0.007337410151198487,0.9999,0.0,1.0,9999.0,0.0,1.0,-0.36666666666651493,41000.0,557432.0,0.1861766733807462,0.8138233266192538,41000.0,0.0,263888.0,46250.4403438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42000.0,3.435245704,4.066186059060672E-7,42000.0,0.9989497899579916,0.008433057076209005,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.0999999999986012,42000.0,625048.0,0.1861766733807462,0.8138233266192538,42000.0,0.0,297696.0,93111.82094664458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43000.0,3.505969165,4.180756925705365E-7,43000.0,0.9988497699539908,0.008432212077162937,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.149999999999821,43000.0,626200.0,0.1861766733807462,0.8138233266192538,43000.0,0.0,298272.0,93451.23220161413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
