learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),member weight 1,member weight 2,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
45000.0,1.641548773,1.0128950518932401E-7,45000.0,0.9978495699139828,0.008424661232996344,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.2499999999990632,45000.0,268816.0,0.8138233266192538,0.1861766733807462,45000.0,0.0,116880.0,163075.79430436634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46000.0,1.680063134,1.0396790521558996E-7,46000.0,0.9980996199239848,0.00842878961740634,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.299999999998468,46000.0,268816.0,0.8138233266192538,0.1861766733807462,46000.0,0.0,116880.0,163075.79430436634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47000.0,1.706784117,1.0582615963578018E-7,47000.0,0.9981496299259852,0.008429593583738626,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.3499999999986956,47000.0,268816.0,0.8138233266192538,0.1861766733807462,47000.0,0.0,116880.0,163075.79430436634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48000.0,1.732772235,1.0763344850482835E-7,48000.0,0.9981496299259852,0.008429593583738626,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.4,48000.0,268816.0,0.8138233266192538,0.1861766733807462,48000.0,0.0,116880.0,163075.79430436634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49000.0,1.776859282,1.1069938922867387E-7,49000.0,0.9981496299259852,0.008429593583738626,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.449999999998368,49000.0,268816.0,0.8138233266192538,0.1861766733807462,49000.0,0.0,116880.0,163075.79430436634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,1.824169657,1.1399360188228596E-7,50000.0,0.9981496299259852,0.008429593583738626,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.500000000000694,50000.0,269152.0,0.8138233266192538,0.1861766733807462,50000.0,0.0,117048.0,163313.382182845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51000.0,1.87271392,1.1737372992893267E-7,51000.0,0.9985998599859987,0.00953415384464984,0.9999,0.0,0.9981496299259852,9999.0,0.0,1.0,-0.27499999999957536,51000.0,269152.0,0.8138233266192538,0.1861766733807462,51000.0,0.0,117048.0,163313.382182845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52000.0,1.916872611,1.2044849140903396E-7,52000.0,1.0,1.0,1.0,?,0.9981496299259852,1.7976931348623157E308,?,1.0,1.0,52000.0,269152.0,0.8138233266192538,0.1861766733807462,52000.0,0.0,117048.0,163313.382182845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53000.0,1.96025468,1.2347106230237832E-7,53000.0,1.0,1.0,1.0,?,0.9981496299259852,1.7976931348623157E308,?,1.0,1.0,53000.0,269320.0,0.8138233266192538,0.1861766733807462,53000.0,0.0,117132.0,163432.17612208435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54000.0,2.00225527,1.2639738102722498E-7,54000.0,1.0,1.0,1.0,?,0.9981496299259852,1.7976931348623157E308,?,1.0,1.0,54000.0,269320.0,0.8138233266192538,0.1861766733807462,54000.0,0.0,117132.0,163432.17612208435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55000.0,2.048853176,1.2964400982140252E-7,55000.0,1.0,1.0,1.0,?,0.9981496299259852,1.7976931348623157E308,?,1.0,1.0,55000.0,269320.0,0.8138233266192538,0.1861766733807462,55000.0,0.0,117132.0,163432.17612208435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
