learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
75000.0,15.931582512,7.391776922231306E-6,75000.0,0.9998999699909973,0.3202061918476725,0.9998,0.4999249887482129,0.9991136652799817,3332.3333333333335,0.5773502691896257,1.0,0.9658314350797307,75000.0,2989248.0
76000.0,16.275297626,7.659929214994169E-6,76000.0,0.9998999699909973,0.3202256858167498,0.9998,0.4999249887482129,0.9991136652799817,3332.3333333333335,0.5773502691896257,1.0,0.9653758542141269,76000.0,3015680.0
77000.0,16.600100754,7.918392967560877E-6,77000.0,0.9999929943394262,0.9715970954707103,0.9996,0.9898949070331459,0.9991136652799817,48.01960784313726,0.9901475429766743,1.0,0.951875000000005,77000.0,3075968.0
78000.0,16.977230508,8.228413840010715E-6,78000.0,0.9999138435488489,0.9668454250227275,0.9995,0.9873991935483885,0.9991136652799817,47.78048780487805,0.9877295966495896,1.0,0.9391575663026585,78000.0,3177624.0
79000.0,17.23871968,8.443792993206343E-6,79000.0,0.9999426390507438,0.9783683480851162,0.9997,0.9936351138041659,0.9991136652799817,40.1522633744856,0.9938079899999065,1.0,0.9651982378854663,79000.0,3183848.0
80000.0,17.574475685,8.72652819448072E-6,80000.0,0.999964570424666,0.9778154181108779,0.9993,0.99167033965023,0.9991136652799817,21.573363431151243,0.9920678634036051,1.0,0.9364358683314383,80000.0,3255056.0
81000.0,17.895617304,9.003204419316264E-6,81000.0,0.9999604699671167,0.978702865817476,0.9993,0.9916522170518965,0.999964570424666,21.624434389140273,0.9920498454853979,1.0,0.9356413166855813,81000.0,3330256.0
82000.0,18.206401302,9.271273597973771E-6,82000.0,0.9999697015316823,0.9788030215307856,0.9993,0.9916522170518965,0.999964570424666,21.624434389140273,0.9920498454853979,1.0,0.9348467650397242,82000.0,3334192.0
83000.0,18.569876736,9.587686097612903E-6,83000.0,0.9999718318927359,0.9788081468403537,0.9993,0.9916522170518965,0.999964570424666,21.624434389140273,0.9920498454853979,1.0,0.9340522133938675,83000.0,3364968.0
84000.0,18.9443954,9.915031951191485E-6,84000.0,0.9999659142231425,0.9787803073586684,0.9993,0.9916522170518965,0.999964570424666,21.624434389140273,0.9920498454853979,1.0,0.9332576617480104,84000.0,3378592.0
85000.0,19.27803496,1.0219329428397907E-5,85000.0,0.9999649673960076,0.9787739623305867,0.9993,0.9916522170518965,0.999964570424666,21.624434389140273,0.9920498454853979,1.0,0.9324631101021533,85000.0,3385344.0
86000.0,19.652768058,1.0546726210004929E-5,86000.0,0.9999700029595505,0.9776616204820375,0.9992,0.9904700527363454,0.999964570424666,21.573363431151243,0.9909295178039047,1.0,0.9219954648526058,86000.0,3377184.0
