learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),member weight 1,member weight 2,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
26000.0,1.717641331,1.1044760461640856E-7,26000.0,0.4990999099909991,-0.4990999099909991,0.9999,0.0,0.9625189551085805,9999.0,0.0,1.0,0.8266666666666718,26000.0,325056.0,0.42163100057836905,0.578368999421631,26000.0,0.0,150032.0,209959.8023241592
27000.0,1.81672445,1.1958295575673176E-7,27000.0,0.8319829282117969,0.1252264220874657,0.9997,0.0,0.9625189551085805,3332.3333333333335,0.0,1.0,0.5235294117647712,27000.0,356392.0,0.4736842105263159,0.5263157894736842,27000.0,0.0,165700.0,232117.70041942084
28000.0,1.873727378,1.2483856103603833E-7,28000.0,0.8317328531892901,0.12572708314481995,0.9997,0.0,0.9625189551085805,3332.3333333333335,0.0,1.0,0.5058823529411893,28000.0,356392.0,0.4736842105263159,0.5263157894736842,28000.0,0.0,165700.0,232117.70041942084
29000.0,1.970747541,1.3418790725819975E-7,29000.0,0.8736119447779112,0.26552557170727253,0.9997,0.3999039846375925,0.9625189551085805,2499.0,0.5,1.0,0.5166666666666846,29000.0,372496.0,0.5000000000000001,0.49999999999999994,29000.0,0.0,173752.0,243504.948023649
30000.0,2.070659708,1.4418855677661177E-7,30000.0,0.8734368747499,0.2656805744713763,0.9997,0.3999039846375925,0.9625189551085805,2499.0,0.5,1.0,0.5000000000000925,30000.0,386912.0,0.5263157894736843,0.4736842105263157,30000.0,0.0,180960.0,253698.59938123426
31000.0,2.173978068,1.5534910944766675E-7,31000.0,0.8729616846738696,0.2661518661250515,0.9997,0.3999039846375925,0.8734368747499,2499.0,0.5,1.0,0.48333333333337475,31000.0,417552.0,0.5263157894736843,0.4736842105263157,31000.0,0.0,196280.0,275364.3511567901
32000.0,2.299187562,1.676714629752127E-7,32000.0,0.9925136264968274,0.9437379318810598,0.9995,0.9811592630106613,0.8734368747499,72.52941176470588,0.9851344264977622,0.9998986212489862,0.8933333333333441,32000.0,380416.0,0.6990722982038855,0.3009277017961145,32000.0,0.0,177712.0,249105.23373064646
33000.0,2.430478748,1.8387717452255183E-7,33000.0,0.9949979583503471,0.962356922490383,0.9994,0.9849154662729926,0.8734368747499,48.01960784313726,0.9900464610976935,0.999795835034708,0.9091743119265988,33000.0,477128.0,0.676454100661376,0.323545899338624,33000.0,0.0,226068.0,317490.9447527598
34000.0,2.49946856,1.9243208343681984E-7,34000.0,0.9949919534984267,0.9623552905630539,0.9994,0.9849154662729926,0.8734368747499,48.01960784313726,0.9900464610976935,0.999795835034708,0.9064220183486167,34000.0,479328.0,0.676454100661376,0.323545899338624,34000.0,0.0,227168.0,319046.5796713702
35000.0,2.585396667,2.0326326430742525E-7,35000.0,0.9974793731468012,0.9695087286076653,0.9995,0.9873991554409957,0.8734368747499,48.26108374384236,0.9924820137712103,0.9997958558742472,0.9197247706422113,35000.0,487240.0,0.676454100661376,0.323545899338624,35000.0,0.0,231124.0,324641.20852411824
36000.0,2.671000506,2.142576668683957E-7,36000.0,0.997479875964845,0.969508930779787,0.9995,0.9873991554409957,0.8734368747499,48.26108374384236,0.9924820137712103,0.9997958558742472,0.9174311926605601,36000.0,496456.0,0.676454100661376,0.323545899338624,36000.0,0.0,235732.0,331157.90461953345
37000.0,2.772629101,2.2763051958395583E-7,37000.0,0.997466235512914,0.974831562426979,0.9997,0.9924027475716657,0.8734368747499,48.75124378109453,0.9974075338584412,0.9997958975405654,0.9490825688073449,37000.0,508640.0,0.676454100661376,0.323545899338624,37000.0,0.0,241824.0,339773.2936415103
38000.0,2.877553677,2.4146443692743987E-7,38000.0,0.997473343558765,0.9748296272743701,0.9997,0.9924027475716657,0.8734368747499,48.75124378109453,0.9974075338584412,0.9997958975405654,0.9477064220183543,38000.0,509648.0,0.676454100661376,0.323545899338624,38000.0,0.0,242328.0,340486.0572769464
39000.0,2.948764489,2.5096709520878274E-7,39000.0,0.9974642857142857,0.9762744291438072,0.9997,0.9923656351791539,0.8734368747499,49.0,0.9973950765747294,0.9997959183673469,0.9463302752293641,39000.0,515824.0,0.676454100661376,0.323545899338624,39000.0,0.0,245416.0,344853.1487575545
40000.0,3.014875185,2.59841850302089E-7,40000.0,0.9974678571428571,0.9762980127367541,0.9997,0.9923656351791539,0.8734368747499,49.0,0.9973950765747294,0.9997959183673469,0.9449541284403726,40000.0,518904.0,0.676454100661376,0.323545899338624,40000.0,0.0,246956.0,347031.03764360904
41000.0,3.123555735,2.7444178969745216E-7,41000.0,0.9974772959183673,0.9762905630297316,0.9997,0.9923656351791539,0.9974678571428571,49.0,0.9973950765747294,0.9997959183673469,0.9435779816513824,41000.0,519280.0,0.676454100661376,0.323545899338624,41000.0,0.0,247144.0,347296.9097933352
42000.0,3.225718291,2.8822827636084003E-7,42000.0,1.0,0.9998558307054858,0.9999,0.9926503877655424,0.9974678571428571,146.05882352941177,0.9999496564049319,0.9998993153443415,0.9807339449541306,42000.0,521632.0,0.676454100661376,0.323545899338624,42000.0,0.0,248320.0,348960.02494268597
43000.0,3.287660336,2.966032956095185E-7,43000.0,1.0,1.0,1.0,?,0.9974678571428571,1.7976931348623157E308,?,1.0,1.0,43000.0,522640.0,0.676454100661376,0.323545899338624,43000.0,0.0,248824.0,349672.788578122
44000.0,3.354302288,3.057197013202951E-7,44000.0,0.9997999799979999,0.008261647026837848,0.9999,0.0,0.9974678571428571,9999.0,0.0,1.0,0.9799086757990891,44000.0,528784.0,0.676454100661376,0.323545899338624,44000.0,0.0,251896.0,354017.25264173216
45000.0,3.417190955,3.1432266965744603E-7,45000.0,0.9997999799979999,0.008262915453336905,0.9999,0.0,0.9974678571428571,9999.0,0.0,1.0,0.9794520547945229,45000.0,528784.0,0.676454100661376,0.323545899338624,45000.0,0.0,251896.0,354017.25264173216
46000.0,3.482163908,3.2321076164753694E-7,46000.0,0.9997999799979999,0.008263159364422457,0.9999,0.0,0.9974678571428571,9999.0,0.0,1.0,0.9789954337899566,46000.0,528784.0,0.676454100661376,0.323545899338624,46000.0,0.0,251896.0,354017.25264173216
47000.0,3.552306018,3.3325338095909813E-7,47000.0,0.9997999599919984,0.02085216310764859,0.9998,0.0,0.9974678571428571,4999.0,0.0,1.0,0.9572727272727317,47000.0,553440.0,0.676454100661376,0.323545899338624,47000.0,0.0,264224.0,371451.6774386676
48000.0,3.619761986,3.430119282452907E-7,48000.0,0.999749949989998,0.020850131230468638,0.9998,0.0,0.9974678571428571,4999.0,0.0,1.0,0.9563636363636416,48000.0,559200.0,0.676454100661376,0.323545899338624,48000.0,0.0,267104.0,375524.6124983022
49000.0,3.691317389,3.5342053731570224E-7,49000.0,0.9998499699939988,0.020852550138814596,0.9998,0.0,0.9974678571428571,4999.0,0.0,1.0,0.9554545454545509,49000.0,562280.0,0.676454100661376,0.323545899338624,49000.0,0.0,268644.0,377702.50138435676
50000.0,3.812437748,3.7136635265118334E-7,50000.0,0.9997749099639855,0.18765008207389422,0.9996,0.3331555081355964,0.9974678571428571,2499.0,0.4999749893704668,0.9998999599839936,0.9099099099099198,50000.0,572728.0,0.676454100661376,0.32354589933862404,50000.0,0.0,273868.0,385090.3530341938
51000.0,3.935934178,3.9162075205465775E-7,51000.0,0.9998249299719888,0.18764954249101573,0.9996,0.3331555081355964,0.9997749099639855,2499.0,0.4999749893704668,0.9998999599839936,0.9081081081081176,51000.0,633968.0,0.676454100661376,0.32354589933862404,51000.0,0.0,304488.0,428393.57231405796
